OG	geneID	spc
OG0001374	526739	Hbta
OG0001374	150763	Hsap
OG0001374	110255307	Sscr
OG0001374	100524431	Sscr
OG0001374	110255309	Sscr
OG0001375	102412631	Bbub
OG0001375	102175279	Chir
OG0001375	113886983	Hbin
OG0001375	505324	Hbta
OG0001375	505600	Hbta
OG0001375	10813	Hsap
OG0001375	9724	Hsap
OG0001375	100523416	Sscr
OG0001376	102410653	Bbub
OG0001376	102183708	Chir
OG0001376	113905118	Hbin
OG0001376	113905782	Hbin
OG0001376	522889	Hbta
OG0001376	11181	Hsap
OG0001376	100623094	Sscr
OG0001376	102160985	Sscr
OG0001377	102394479	Bbub
OG0001377	102406070	Bbub
OG0001377	102190957	Chir
OG0001377	113889331	Hbin
OG0001377	113897295	Hbin
OG0001377	784567	Hbta
OG0001377	23221	Hsap
OG0001377	100152436	Sscr
OG0001378	112582230	Bbub
OG0001378	113888146	Hbin
OG0001378	112445121	Hbta
OG0001378	105373377	Hsap
OG0001378	649238	Hsap
OG0001378	110257699	Sscr
OG0001378	110257702	Sscr
OG0001378	110257703	Sscr
OG0001379	102397285	Bbub
OG0001379	102399364	Bbub
OG0001379	102177204	Chir
OG0001379	106502806	Chir
OG0001379	113876692	Hbin
OG0001379	497013	Hbta
OG0001379	4691	Hsap
OG0001379	100737210	Sscr
OG0001380	102401501	Bbub
OG0001380	102186585	Chir
OG0001380	108638483	Chir
OG0001380	113879817	Hbin
OG0001380	113879615	Hbin
OG0001380	526547	Hbta
OG0001380	91828	Hsap
OG0001380	110258337	Sscr
OG0001381	102391047	Bbub
OG0001381	102180638	Chir
OG0001381	113881323	Hbin
OG0001381	113881324	Hbin
OG0001381	281586	Hbta
OG0001381	618733	Hbta
OG0001381	6891	Hsap
OG0001381	733650	Sscr
OG0001382	102401981	Bbub
OG0001382	102182495	Chir
OG0001382	113876114	Hbin
OG0001382	504258	Hbta
OG0001382	114132	Hsap
OG0001382	400709	Hsap
OG0001382	89790	Hsap
OG0001382	100513863	Sscr
OG0001383	102415557	Bbub
OG0001383	102186680	Chir
OG0001383	102181350	Chir
OG0001383	113884613	Hbin
OG0001383	787904	Hbta
OG0001383	528593	Hbta
OG0001383	922	Hsap
OG0001383	100154019	Sscr
OG0001384	102403900	Bbub
OG0001384	100860857	Chir
OG0001384	113894144	Hbin
OG0001384	536203	Hbta
OG0001384	9429	Hsap
OG0001384	110255210	Sscr
OG0001384	110262192	Sscr
OG0001384	397073	Sscr
OG0001385	102392057	Bbub
OG0001385	102187124	Chir
OG0001385	102191585	Chir
OG0001385	106503979	Chir
OG0001385	113891026	Hbin
OG0001385	531516	Hbta
OG0001385	155038	Hsap
OG0001385	100736760	Sscr
OG0001386	102402428	Bbub
OG0001386	102183400	Chir
OG0001386	113888114	Hbin
OG0001386	613789	Hbta
OG0001386	55998	Hsap
OG0001386	56001	Hsap
OG0001386	728343	Hsap
OG0001386	100153087	Sscr
OG0001387	102389003	Bbub
OG0001387	112582867	Bbub
OG0001387	102405091	Bbub
OG0001387	102189796	Chir
OG0001387	113878049	Hbin
OG0001387	534479	Hbta
OG0001387	64446	Hsap
OG0001387	100624095	Sscr
OG0001388	102400570	Bbub
OG0001388	108634568	Chir
OG0001388	102179088	Chir
OG0001388	113887006	Hbin
OG0001388	508458	Hbta
OG0001388	107131293	Hbta
OG0001388	8623	Hsap
OG0001388	110258198	Sscr
OG0001389	102398132	Bbub
OG0001389	108638399	Chir
OG0001389	102185313	Chir
OG0001389	113879060	Hbin
OG0001389	113879061	Hbin
OG0001389	617224	Hbta
OG0001389	653082	Hsap
OG0001389	79844	Hsap
OG0001390	102390418	Bbub
OG0001390	102399924	Bbub
OG0001390	102175592	Chir
OG0001390	102180252	Chir
OG0001390	113877044	Hbin
OG0001390	614984	Hbta
OG0001390	55813	Hsap
OG0001390	100524172	Sscr
OG0001391	102391873	Bbub
OG0001391	102392192	Bbub
OG0001391	113892633	Hbin
OG0001391	113892634	Hbin
OG0001391	510185	Hbta
OG0001391	104968644	Hbta
OG0001391	3560	Hsap
OG0001391	100621776	Sscr
OG0001392	102412341	Bbub
OG0001392	102181180	Chir
OG0001392	113883517	Hbin
OG0001392	512227	Hbta
OG0001392	142827	Hsap
OG0001392	123876	Hsap
OG0001392	348158	Hsap
OG0001392	100510957	Sscr
OG0001393	102406815	Bbub
OG0001393	102184678	Chir
OG0001393	113884273	Hbin
OG0001393	510316	Hbta
OG0001393	139425	Hsap
OG0001393	347442	Hsap
OG0001393	50717	Hsap
OG0001393	100153655	Sscr
OG0001394	102403538	Bbub
OG0001394	102181116	Chir
OG0001394	113895467	Hbin
OG0001394	101907155	Hbta
OG0001394	161779	Hsap
OG0001394	267004	Hsap
OG0001394	267002	Hsap
OG0001394	110259306	Sscr
OG0001395	102410216	Bbub
OG0001395	102170505	Chir
OG0001395	108634970	Chir
OG0001395	108635390	Chir
OG0001395	113895855	Hbin
OG0001395	515618	Hbta
OG0001395	6813	Hsap
OG0001395	100525152	Sscr
OG0001396	102399418	Bbub
OG0001396	102413044	Bbub
OG0001396	102187875	Chir
OG0001396	102188170	Chir
OG0001396	113878993	Hbin
OG0001396	327679	Hbta
OG0001396	891	Hsap
OG0001396	397662	Sscr
OG0001397	102399103	Bbub
OG0001397	102178716	Chir
OG0001397	113887040	Hbin
OG0001397	514769	Hbta
OG0001397	55634	Hsap
OG0001397	641339	Hsap
OG0001397	102157656	Sscr
OG0001397	110257782	Sscr
OG0001398	102411494	Bbub
OG0001398	102401234	Bbub
OG0001398	102179804	Chir
OG0001398	113875534	Hbin
OG0001398	530973	Hbta
OG0001398	101910047	Hbta
OG0001398	284307	Hsap
OG0001398	110261327	Sscr
OG0001399	102412637	Bbub
OG0001399	102189890	Chir
OG0001399	113906697	Hbin
OG0001399	784353	Hbta
OG0001399	219293	Hsap
OG0001399	83858	Hsap
OG0001399	55210	Hsap
OG0001399	100525876	Sscr
OG0001400	102391003	Bbub
OG0001400	102184667	Chir
OG0001400	108634952	Chir
OG0001400	113895630	Hbin
OG0001400	514525	Hbta
OG0001400	102724560	Hsap
OG0001400	875	Hsap
OG0001400	110256498	Sscr
OG0001401	102410879	Bbub
OG0001401	102191075	Chir
OG0001401	113876322	Hbin
OG0001401	113888192	Hbin
OG0001401	112442341	Hbta
OG0001401	523963	Hbta
OG0001401	26145	Hsap
OG0001401	100512233	Sscr
OG0001402	102393671	Bbub
OG0001402	102183793	Chir
OG0001402	102175103	Chir
OG0001402	113898255	Hbin
OG0001402	531488	Hbta
OG0001402	8936	Hsap
OG0001402	100154562	Sscr
OG0001402	110256054	Sscr
OG0001403	102392476	Bbub
OG0001403	102392788	Bbub
OG0001403	102169524	Chir
OG0001403	113896235	Hbin
OG0001403	525716	Hbta
OG0001403	7062	Hsap
OG0001403	6285	Hsap
OG0001403	100623510	Sscr
OG0001404	102410132	Bbub
OG0001404	102174897	Chir
OG0001404	113889926	Hbin
OG0001404	100847677	Hbta
OG0001404	199974	Hsap
OG0001404	260293	Hsap
OG0001404	100627093	Sscr
OG0001404	110255328	Sscr
OG0001405	102399360	Bbub
OG0001405	102175567	Chir
OG0001405	108633206	Chir
OG0001405	113887701	Hbin
OG0001405	515927	Hbta
OG0001405	55787	Hsap
OG0001405	110257894	Sscr
OG0001405	100518815	Sscr
OG0001406	102413788	Bbub
OG0001406	102188127	Chir
OG0001406	113886596	Hbin
OG0001406	113894411	Hbin
OG0001406	789388	Hbta
OG0001406	506916	Hbta
OG0001406	53371	Hsap
OG0001406	100512118	Sscr
OG0001407	102391362	Bbub
OG0001407	102168340	Chir
OG0001407	113892044	Hbin
OG0001407	515671	Hbta
OG0001407	11158	Hsap
OG0001407	11159	Hsap
OG0001407	100622366	Sscr
OG0001407	110260809	Sscr
OG0001408	102407239	Bbub
OG0001408	102409470	Bbub
OG0001408	112583598	Bbub
OG0001408	102174778	Chir
OG0001408	113878051	Hbin
OG0001408	789790	Hbta
OG0001408	388419	Hsap
OG0001408	100623910	Sscr
OG0001409	102394025	Bbub
OG0001409	102180857	Chir
OG0001409	113899074	Hbin
OG0001409	511629	Hbta
OG0001409	138009	Hsap
OG0001409	285429	Hsap
OG0001409	26094	Hsap
OG0001409	100155352	Sscr
OG0001410	102401344	Bbub
OG0001410	102168381	Chir
OG0001410	113876483	Hbin
OG0001410	540707	Hbta
OG0001410	1548	Hsap
OG0001410	1549	Hsap
OG0001410	1553	Hsap
OG0001410	403149	Sscr
OG0001411	102392702	Bbub
OG0001411	102178020	Chir
OG0001411	113896353	Hbin
OG0001411	529631	Hbta
OG0001411	860	Hsap
OG0001411	861	Hsap
OG0001411	100737965	Sscr
OG0001411	100512633	Sscr
OG0001412	102414015	Bbub
OG0001412	108635292	Chir
OG0001412	108635386	Chir
OG0001412	102186042	Chir
OG0001412	113876601	Hbin
OG0001412	508174	Hbta
OG0001412	11136	Hsap
OG0001412	100037973	Sscr
OG0001413	112580460	Bbub
OG0001413	102398266	Bbub
OG0001413	106501720	Chir
OG0001413	113879670	Hbin
OG0001413	100125278	Hbta
OG0001413	162968	Hsap
OG0001413	342132	Hsap
OG0001413	100624056	Sscr
OG0001414	102389267	Bbub
OG0001414	102181295	Chir
OG0001414	113895783	Hbin
OG0001414	338077	Hbta
OG0001414	2525	Hsap
OG0001414	2527	Hsap
OG0001414	2528	Hsap
OG0001414	100513844	Sscr
OG0001415	102400140	Bbub
OG0001415	102180605	Chir
OG0001415	113889297	Hbin
OG0001415	113901718	Hbin
OG0001415	104968656	Hbta
OG0001415	528582	Hbta
OG0001415	883	Hsap
OG0001415	100515071	Sscr
OG0001416	102394357	Bbub
OG0001416	102178809	Chir
OG0001416	108634621	Chir
OG0001416	113887715	Hbin
OG0001416	535064	Hbta
OG0001416	8233	Hsap
OG0001416	100157636	Sscr
OG0001416	396706	Sscr
OG0001417	102393158	Bbub
OG0001417	102187731	Chir
OG0001417	113883304	Hbin
OG0001417	507210	Hbta
OG0001417	200810	Hsap
OG0001417	56052	Hsap
OG0001417	644974	Hsap
OG0001417	100524193	Sscr
OG0001418	102400680	Bbub
OG0001418	102177821	Chir
OG0001418	113905559	Hbin
OG0001418	113904892	Hbin
OG0001418	539128	Hbta
OG0001418	112441549	Hbta
OG0001418	57053	Hsap
OG0001418	100522747	Sscr
OG0001419	102389287	Bbub
OG0001419	102180232	Chir
OG0001419	113890063	Hbin
OG0001419	113901619	Hbin
OG0001419	786231	Hbta
OG0001419	100848248	Hbta
OG0001419	57684	Hsap
OG0001419	100156463	Sscr
OG0001420	102396145	Bbub
OG0001420	102405983	Bbub
OG0001420	100861212	Chir
OG0001420	102171133	Chir
OG0001420	113886562	Hbin
OG0001420	521822	Hbta
OG0001420	9415	Hsap
OG0001420	444997	Sscr
OG0001421	102415381	Bbub
OG0001421	102182474	Chir
OG0001421	113891217	Hbin
OG0001421	101903427	Hbta
OG0001421	1358	Hsap
OG0001421	51200	Hsap
OG0001421	100516306	Sscr
OG0001421	100516122	Sscr
OG0001422	102391456	Bbub
OG0001422	102169694	Chir
OG0001422	113889429	Hbin
OG0001422	113907315	Hbin
OG0001422	101906447	Hbta
OG0001422	513295	Hbta
OG0001422	9514	Hsap
OG0001422	100155265	Sscr
OG0001423	112577704	Bbub
OG0001423	112577728	Bbub
OG0001423	102177047	Chir
OG0001423	113888806	Hbin
OG0001423	113893368	Hbin
OG0001423	112443458	Hbta
OG0001423	618219	Hbta
OG0001423	101927375	Hsap
OG0001424	102416125	Bbub
OG0001424	102182127	Chir
OG0001424	102183600	Chir
OG0001424	113896924	Hbin
OG0001424	280750	Hbta
OG0001424	1191	Hsap
OG0001424	110258505	Sscr
OG0001424	397025	Sscr
OG0001425	102401930	Bbub
OG0001425	102184947	Chir
OG0001425	113891494	Hbin
OG0001425	113885227	Hbin
OG0001425	517446	Hbta
OG0001425	785503	Hbta
OG0001425	1173	Hsap
OG0001425	100626761	Sscr
OG0001426	112587105	Bbub
OG0001426	108634747	Chir
OG0001426	108635081	Chir
OG0001426	108634845	Chir
OG0001426	108635404	Chir
OG0001426	108634769	Chir
OG0001426	108635080	Chir
OG0001426	113889184	Hbin
OG0001427	102410268	Bbub
OG0001427	102187770	Chir
OG0001427	113889413	Hbin
OG0001427	113889414	Hbin
OG0001427	113898368	Hbin
OG0001427	521179	Hbta
OG0001427	135293	Hsap
OG0001427	100157591	Sscr
OG0001428	102415820	Bbub
OG0001428	102190411	Chir
OG0001428	113896863	Hbin
OG0001428	113897878	Hbin
OG0001428	508929	Hbta
OG0001428	520638	Hbta
OG0001428	51166	Hsap
OG0001428	100152011	Sscr
OG0001429	102395439	Bbub
OG0001429	102406359	Bbub
OG0001429	102170678	Chir
OG0001429	113887730	Hbin
OG0001429	509056	Hbta
OG0001429	112445030	Hbta
OG0001429	2273	Hsap
OG0001429	397667	Sscr
OG0001430	102411252	Bbub
OG0001430	108634189	Chir
OG0001430	113886067	Hbin
OG0001430	113886075	Hbin
OG0001430	113889296	Hbin
OG0001430	101902282	Hbta
OG0001430	528629	Hbta
OG0001430	100623167	Sscr
OG0001431	102389600	Bbub
OG0001431	102185401	Chir
OG0001431	113879523	Hbin
OG0001431	280699	Hbta
OG0001431	390502	Hsap
OG0001431	5265	Hsap
OG0001431	100621494	Sscr
OG0001431	397688	Sscr
OG0001432	102409344	Bbub
OG0001432	102169200	Chir
OG0001432	113904397	Hbin
OG0001432	113902280	Hbin
OG0001432	615997	Hbta
OG0001432	101905818	Hbta
OG0001432	85453	Hsap
OG0001432	110260252	Sscr
OG0001433	102404679	Bbub
OG0001433	102412511	Bbub
OG0001433	100861023	Chir
OG0001433	102174476	Chir
OG0001433	113903657	Hbin
OG0001433	512694	Hbta
OG0001433	84991	Hsap
OG0001433	100515920	Sscr
OG0001434	112579631	Bbub
OG0001434	112579635	Bbub
OG0001434	102173589	Chir
OG0001434	113904684	Hbin
OG0001434	113878166	Hbin
OG0001434	787428	Hbta
OG0001434	106507330	Sscr
OG0001434	110262008	Sscr
OG0001435	102406021	Bbub
OG0001435	102182308	Chir
OG0001435	113881616	Hbin
OG0001435	113898640	Hbin
OG0001435	104975673	Hbta
OG0001435	532996	Hbta
OG0001435	9589	Hsap
OG0001435	100157533	Sscr
OG0001436	102409348	Bbub
OG0001436	108637635	Chir
OG0001436	108634523	Chir
OG0001436	113904858	Hbin
OG0001436	617969	Hbta
OG0001436	139804	Hsap
OG0001436	27288	Hsap
OG0001436	110257929	Sscr
OG0001437	102398272	Bbub
OG0001437	102413046	Bbub
OG0001437	102187881	Chir
OG0001437	113904657	Hbin
OG0001437	790274	Hbta
OG0001437	507377	Hbta
OG0001437	219453	Hsap
OG0001437	100156990	Sscr
OG0001438	102394124	Bbub
OG0001438	112584596	Bbub
OG0001438	102170388	Chir
OG0001438	102170747	Chir
OG0001438	113893119	Hbin
OG0001438	530776	Hbta
OG0001438	91012	Hsap
OG0001438	110260661	Sscr
OG0001439	102397370	Bbub
OG0001439	102173272	Chir
OG0001439	113886736	Hbin
OG0001439	112445178	Hbta
OG0001439	509591	Hbta
OG0001439	27316	Hsap
OG0001439	494115	Hsap
OG0001439	100158042	Sscr
OG0001440	102409835	Bbub
OG0001440	102181485	Chir
OG0001440	102182580	Chir
OG0001440	113896485	Hbin
OG0001440	113888831	Hbin
OG0001440	523992	Hbta
OG0001440	100524608	Sscr
OG0001440	102165457	Sscr
OG0001441	102397523	Bbub
OG0001441	102176530	Chir
OG0001441	102183129	Chir
OG0001441	102190323	Chir
OG0001441	113885888	Hbin
OG0001441	532527	Hbta
OG0001441	9538	Hsap
OG0001441	100511341	Sscr
OG0001442	102402422	Bbub
OG0001442	102389067	Bbub
OG0001442	102169925	Chir
OG0001442	113882771	Hbin
OG0001442	513825	Hbta
OG0001442	284293	Hsap
OG0001442	5271	Hsap
OG0001442	100156248	Sscr
OG0001443	102402026	Bbub
OG0001443	102172083	Chir
OG0001443	113905896	Hbin
OG0001443	113884945	Hbin
OG0001443	533008	Hbta
OG0001443	112444612	Hbta
OG0001443	54733	Hsap
OG0001443	100526002	Sscr
OG0001444	102394721	Bbub
OG0001444	102396022	Bbub
OG0001444	112577784	Bbub
OG0001444	108633223	Chir
OG0001444	108633884	Chir
OG0001444	113883864	Hbin
OG0001444	618076	Hbta
OG0001444	346606	Hsap
OG0001445	102405048	Bbub
OG0001445	102185426	Chir
OG0001445	102185610	Chir
OG0001445	113878992	Hbin
OG0001445	113884510	Hbin
OG0001445	506045	Hbta
OG0001445	84896	Hsap
OG0001445	100157471	Sscr
OG0001446	112582174	Bbub
OG0001446	112582175	Bbub
OG0001446	113887970	Hbin
OG0001446	113887982	Hbin
OG0001446	531775	Hbta
OG0001446	781489	Hbta
OG0001446	110257844	Sscr
OG0001446	100513636	Sscr
OG0001447	102414389	Bbub
OG0001447	102391229	Bbub
OG0001447	102190649	Chir
OG0001447	113876141	Hbin
OG0001447	506291	Hbta
OG0001447	56947	Hsap
OG0001447	100513442	Sscr
OG0001447	100737339	Sscr
OG0001448	102393636	Bbub
OG0001448	102179958	Chir
OG0001448	113901856	Hbin
OG0001448	497016	Hbta
OG0001448	2219	Hsap
OG0001448	2220	Hsap
OG0001448	396881	Sscr
OG0001448	397316	Sscr
OG0001449	102400271	Bbub
OG0001449	102184087	Chir
OG0001449	113877464	Hbin
OG0001449	510813	Hbta
OG0001449	284194	Hsap
OG0001449	654346	Hsap
OG0001449	3965	Hsap
OG0001449	396972	Sscr
OG0001450	102389038	Bbub
OG0001450	102401754	Bbub
OG0001450	102172032	Chir
OG0001450	113891231	Hbin
OG0001450	113891384	Hbin
OG0001450	507564	Hbta
OG0001450	3181	Hsap
OG0001450	100521762	Sscr
OG0001451	102393757	Bbub
OG0001451	102179388	Chir
OG0001451	113898146	Hbin
OG0001451	113902087	Hbin
OG0001451	767901	Hbta
OG0001451	788183	Hbta
OG0001451	81847	Hsap
OG0001451	100512692	Sscr
OG0001452	102406936	Bbub
OG0001452	102188457	Chir
OG0001452	113883220	Hbin
OG0001452	113885927	Hbin
OG0001452	510978	Hbta
OG0001452	782057	Hbta
OG0001452	5373	Hsap
OG0001452	100737254	Sscr
OG0001453	102389468	Bbub
OG0001453	102169288	Chir
OG0001453	113905211	Hbin
OG0001453	113896860	Hbin
OG0001453	101902204	Hbta
OG0001453	525698	Hbta
OG0001453	54969	Hsap
OG0001453	100158040	Sscr
OG0001454	112586486	Bbub
OG0001454	102191204	Chir
OG0001454	102175459	Chir
OG0001454	113890894	Hbin
OG0001454	100335205	Hbta
OG0001454	100335800	Hbta
OG0001454	100295719	Hbta
OG0001454	445347	Hsap
OG0001455	102392023	Bbub
OG0001455	102391122	Bbub
OG0001455	102173865	Chir
OG0001455	113905550	Hbin
OG0001455	517795	Hbta
OG0001455	515066	Hbta
OG0001455	220074	Hsap
OG0001455	100520208	Sscr
OG0001456	102402187	Bbub
OG0001456	100861249	Chir
OG0001456	113887379	Hbin
OG0001456	281013	Hbta
OG0001456	438	Hsap
OG0001456	100533178	Hsap
OG0001456	110257931	Sscr
OG0001456	110258194	Sscr
OG0001457	102398707	Bbub
OG0001457	102175828	Chir
OG0001457	113884857	Hbin
OG0001457	113887007	Hbin
OG0001457	540728	Hbta
OG0001457	785868	Hbta
OG0001457	90459	Hsap
OG0001457	100623771	Sscr
OG0001458	102415128	Bbub
OG0001458	102181704	Chir
OG0001458	113907794	Hbin
OG0001458	113890388	Hbin
OG0001458	533230	Hbta
OG0001458	787714	Hbta
OG0001458	27309	Hsap
OG0001458	100511765	Sscr
OG0001459	102391638	Bbub
OG0001459	102169724	Chir
OG0001459	113883305	Hbin
OG0001459	531984	Hbta
OG0001459	196483	Hsap
OG0001459	653333	Hsap
OG0001459	85002	Hsap
OG0001459	100523895	Sscr
OG0001460	102398084	Bbub
OG0001460	102172804	Chir
OG0001460	113887274	Hbin
OG0001460	515539	Hbta
OG0001460	26240	Hsap
OG0001460	9130	Hsap
OG0001460	100156092	Sscr
OG0001460	100623080	Sscr
OG0001461	102415687	Bbub
OG0001461	102392866	Bbub
OG0001461	102178000	Chir
OG0001461	113904678	Hbin
OG0001461	100300545	Hbta
OG0001461	120586	Hsap
OG0001461	100525554	Sscr
OG0001461	100622779	Sscr
OG0001462	102398858	Bbub
OG0001462	102176788	Chir
OG0001462	113896281	Hbin
OG0001462	615374	Hbta
OG0001462	401992	Hsap
OG0001462	403244	Hsap
OG0001462	110259584	Sscr
OG0001462	110259743	Sscr
OG0001463	102392757	Bbub
OG0001463	102187321	Chir
OG0001463	113899613	Hbin
OG0001463	26682	Hsap
OG0001463	79501	Hsap
OG0001463	81099	Hsap
OG0001463	100157950	Sscr
OG0001463	100157953	Sscr
OG0001464	102397812	Bbub
OG0001464	102181395	Chir
OG0001464	113899595	Hbin
OG0001464	784908	Hbta
OG0001464	100152284	Sscr
OG0001464	100516538	Sscr
OG0001464	100156611	Sscr
OG0001464	110258609	Sscr
OG0001465	102402631	Bbub
OG0001465	102175732	Chir
OG0001465	113889847	Hbin
OG0001465	113903369	Hbin
OG0001465	509775	Hbta
OG0001465	787679	Hbta
OG0001465	9528	Hsap
OG0001465	733610	Sscr
OG0001466	102392273	Bbub
OG0001466	102182228	Chir
OG0001466	113895220	Hbin
OG0001466	113898248	Hbin
OG0001466	280997	Hbta
OG0001466	262	Hsap
OG0001466	100155925	Sscr
OG0001466	100516636	Sscr
OG0001467	102396708	Bbub
OG0001467	102187669	Chir
OG0001467	113896046	Hbin
OG0001467	519617	Hbta
OG0001467	126326	Hsap
OG0001467	10755	Hsap
OG0001467	110259363	Sscr
OG0001467	100514566	Sscr
OG0001468	102415495	Bbub
OG0001468	102190690	Chir
OG0001468	113897355	Hbin
OG0001468	615498	Hbta
OG0001468	100509620	Hsap
OG0001468	112267859	Hsap
OG0001468	364	Hsap
OG0001468	100126283	Sscr
OG0001469	102410321	Bbub
OG0001469	102184286	Chir
OG0001469	113904482	Hbin
OG0001469	113879559	Hbin
OG0001469	101906569	Hbta
OG0001469	514432	Hbta
OG0001469	84312	Hsap
OG0001469	100156007	Sscr
OG0001470	102399137	Bbub
OG0001470	102416314	Bbub
OG0001470	112582358	Bbub
OG0001470	102185346	Chir
OG0001470	113887021	Hbin
OG0001470	512780	Hbta
OG0001470	392509	Hsap
OG0001470	100517626	Sscr
OG0001471	102394692	Bbub
OG0001471	102405747	Bbub
OG0001471	102191371	Chir
OG0001471	113877011	Hbin
OG0001471	113878155	Hbin
OG0001471	100551513	Hbta
OG0001471	8742	Hsap
OG0001471	100127163	Sscr
OG0001472	102405269	Bbub
OG0001472	102185200	Chir
OG0001472	113905246	Hbin
OG0001472	510573	Hbta
OG0001472	219956	Hsap
OG0001472	219957	Hsap
OG0001472	100519181	Sscr
OG0001472	100512703	Sscr
OG0001473	102395341	Bbub
OG0001473	102179347	Chir
OG0001473	102179628	Chir
OG0001473	113891451	Hbin
OG0001473	615312	Hbta
OG0001473	6100	Hsap
OG0001473	100738822	Sscr
OG0001473	100739098	Sscr
OG0001474	102401005	Bbub
OG0001474	102168842	Chir
OG0001474	113905556	Hbin
OG0001474	113905560	Hbin
OG0001474	407145	Hbta
OG0001474	539042	Hbta
OG0001474	417	Hsap
OG0001474	100525416	Sscr
OG0001475	102395930	Bbub
OG0001475	102184811	Chir
OG0001475	113899442	Hbin
OG0001475	516054	Hbta
OG0001475	79317	Hsap
OG0001475	100154182	Sscr
OG0001475	110258252	Sscr
OG0001475	100156304	Sscr
OG0001476	102396679	Bbub
OG0001476	112579426	Bbub
OG0001476	102182331	Chir
OG0001476	113906016	Hbin
OG0001476	113905175	Hbin
OG0001476	781287	Hbta
OG0001476	338675	Hsap
OG0001476	100518174	Sscr
OG0001477	112579460	Bbub
OG0001477	102407649	Bbub
OG0001477	112582616	Bbub
OG0001477	102179792	Chir
OG0001477	113904759	Hbin
OG0001477	504551	Hbta
OG0001477	79324	Hsap
OG0001477	100737856	Sscr
OG0001478	102408166	Bbub
OG0001478	102184357	Chir
OG0001478	113904816	Hbin
OG0001478	113904820	Hbin
OG0001478	112441464	Hbta
OG0001478	618803	Hbta
OG0001478	79473	Hsap
OG0001478	110262270	Sscr
OG0001479	102398596	Bbub
OG0001479	112579613	Bbub
OG0001479	112579600	Bbub
OG0001479	102188157	Chir
OG0001479	113904656	Hbin
OG0001479	513114	Hbta
OG0001479	390157	Hsap
OG0001479	100155793	Sscr
OG0001480	102403348	Bbub
OG0001480	112579456	Bbub
OG0001480	102181138	Chir
OG0001480	113904911	Hbin
OG0001480	113905174	Hbin
OG0001480	788864	Hbta
OG0001480	527918	Hbta
OG0001480	100511338	Sscr
OG0001481	102414822	Bbub
OG0001481	102389905	Bbub
OG0001481	102178685	Chir
OG0001481	113884026	Hbin
OG0001481	113883405	Hbin
OG0001481	789799	Hbta
OG0001481	617663	Hbta
OG0001481	396700	Sscr
OG0001482	102401335	Bbub
OG0001482	102188399	Chir
OG0001482	102188133	Chir
OG0001482	113896606	Hbin
OG0001482	113896607	Hbin
OG0001482	532075	Hbta
OG0001482	787559	Hbta
OG0001482	110259608	Sscr
OG0001483	102398059	Bbub
OG0001483	102175132	Chir
OG0001483	113900915	Hbin
OG0001483	404123	Hbta
OG0001483	151313	Hsap
OG0001483	51011	Hsap
OG0001483	100522130	Sscr
OG0001483	110259976	Sscr
OG0001484	102395866	Bbub
OG0001484	102396188	Bbub
OG0001484	102172282	Chir
OG0001484	113904799	Hbin
OG0001484	113904800	Hbin
OG0001484	615276	Hbta
OG0001484	530994	Hbta
OG0001484	100526123	Sscr
OG0001485	102393779	Bbub
OG0001485	102394103	Bbub
OG0001485	102187372	Chir
OG0001485	102187103	Chir
OG0001485	113891795	Hbin
OG0001485	113891796	Hbin
OG0001485	523634	Hbta
OG0001485	527779	Hbta
OG0001486	102399955	Bbub
OG0001486	102183072	Chir
OG0001486	102183332	Chir
OG0001486	113899601	Hbin
OG0001486	113899602	Hbin
OG0001486	788100	Hbta
OG0001486	788129	Hbta
OG0001486	100157955	Sscr
OG0001487	102401583	Bbub
OG0001487	102185657	Chir
OG0001487	113899446	Hbin
OG0001487	523062	Hbta
OG0001487	100154979	Sscr
OG0001487	100155907	Sscr
OG0001487	100516178	Sscr
OG0001487	100624131	Sscr
OG0001488	102396854	Bbub
OG0001488	102184249	Chir
OG0001488	113899433	Hbin
OG0001488	509309	Hbta
OG0001488	390538	Hsap
OG0001488	441670	Hsap
OG0001488	100153496	Sscr
OG0001488	100156587	Sscr
OG0001489	102413452	Bbub
OG0001489	108637634	Chir
OG0001489	113904822	Hbin
OG0001489	390082	Hsap
OG0001489	100521285	Sscr
OG0001489	110262325	Sscr
OG0001489	100521636	Sscr
OG0001489	110262267	Sscr
OG0001490	102395585	Bbub
OG0001490	102170645	Chir
OG0001490	113882154	Hbin
OG0001490	112443696	Hbta
OG0001490	538212	Hbta
OG0001490	107080644	Hsap
OG0001490	27232	Hsap
OG0001490	397444	Sscr
OG0001491	102399858	Bbub
OG0001491	102171852	Chir
OG0001491	113893420	Hbin
OG0001491	100300284	Hbta
OG0001491	50837	Hsap
OG0001491	106507526	Sscr
OG0001491	100522490	Sscr
OG0001491	100523246	Sscr
OG0001492	102414748	Bbub
OG0001492	102181844	Chir
OG0001492	113893673	Hbin
OG0001492	113893684	Hbin
OG0001492	788372	Hbta
OG0001492	788210	Hbta
OG0001492	254783	Hsap
OG0001492	100623839	Sscr
OG0001493	102390006	Bbub
OG0001493	102181699	Chir
OG0001493	113904756	Hbin
OG0001493	113904781	Hbin
OG0001493	788891	Hbta
OG0001493	509174	Hbta
OG0001493	119694	Hsap
OG0001493	100511520	Sscr
OG0001494	102395615	Bbub
OG0001494	102185089	Chir
OG0001494	113899443	Hbin
OG0001494	784885	Hbta
OG0001494	79544	Hsap
OG0001494	100155405	Sscr
